Wavelength,Cristal_T,Vidrio_T,Acetato_T,Cristal_Abs,Vidrio_Abs,Acetato_R,Cristal_R,Vidrio_R,Acetato_Abs
2027.0,91.12994385,89.10428619,89.3456192,0.04034285992,0.04964895174,0.9474224448,0.3970011175,0.5492398739,0.04641858488
2026.0,91.11286163,89.10101318,90.44073486,0.04036444798,0.04966082051,0.937290132,0.3701136708,0.5388739705,0.04268277436
2025.0,91.1079483,89.10018921,90.68650818,0.04033817351,0.04966636375,0.9211412668,0.3869364262,0.5277735591,0.04324061051
2024.0,91.12021637,89.10449219,90.02985382,0.04023589566,0.04963069782,0.9320391417,0.3813275099,0.5275322795,0.04797765613
2023.0,91.14387512,89.09629822,88.57833862,0.04026892781,0.04967913404,0.9510425925,0.414496839,0.5340990424,0.0561793074
2022.0,91.15288544,89.09953308,86.69836426,0.04030252621,0.04966226965,0.9494371414,0.4018312693,0.5287935734,0.06579761207
2021.0,91.15110779,89.10186005,84.81641388,0.04033411294,0.04965158924,0.9338145852,0.3906581104,0.5511202812,0.07467376441
2020.0,91.12889099,89.09321594,83.44539642,0.04039481655,0.04966636375,0.9329211116,0.3809645176,0.5199366808,0.08033632487
2019.0,91.11236572,89.10128784,82.91513062,0.04038808495,0.04966537654,0.9334584475,0.3694170713,0.5125976801,0.08138711751
2018.0,91.09887695,89.0958252,83.26637268,0.04036010429,0.04965788871,0.9345628023,0.3801024854,0.5276668072,0.07772327214
2017.0,91.10089111,89.10137939,84.47399139,0.04034249112,0.04967750609,0.9370965958,0.3945180178,0.5176715255,0.07015482336
2016.0,91.11863708,89.0987854,86.24326324,0.04032056406,0.04964131862,0.9672168493,0.3973785341,0.5537750721,0.06064025685
2015.0,91.14272308,89.1003952,88.20583344,0.04035277292,0.04965925217,0.9162088633,0.3770842254,0.515930593,0.05129774287
2014.0,91.15289307,89.09140778,89.80482483,0.04038567096,0.0497087948,0.9299579263,0.3893733919,0.530256331,0.04467486218
2013.0,91.13626099,89.10025024,90.64320374,0.04037873819,0.04964587465,0.9501628876,0.3772724569,0.5096490383,0.04221462831
2012.0,91.11511993,89.09513092,90.5855484,0.04043453559,0.04967097566,0.9247394204,0.3708886802,0.5256801844,0.04428473115
2011.0,91.08982086,89.09164429,89.61952972,0.04043195024,0.0496600084,0.9380924702,0.3631072938,0.5242016912,0.05036165193
2010.0,91.09043121,89.09820557,87.966362,0.04039476067,0.04967393726,0.9448546171,0.3947892785,0.5280920267,0.05939073861
2009.0,91.10089874,89.09700012,86.01107025,0.04035530239,0.04965121299,0.9297132492,0.3691378534,0.5083938837,0.0690799877
2008.0,91.12406921,89.09868622,84.2802887,0.04035021737,0.04968897253,0.9236913323,0.3689085543,0.4998553097,0.07706403732
2007.0,91.13792419,89.0872879,83.17188263,0.04036678001,0.04968473315,0.9575917125,0.392196238,0.5361945629,0.08110527694
2006.0,91.14033508,89.0906601,82.96920776,0.04039694741,0.04966688529,0.9369140267,0.3971698582,0.5256593227,0.08029115945
2005.0,91.1210022,89.09804535,83.67245483,0.04044493288,0.04969959334,0.9241480231,0.3635736406,0.5149543881,0.07502923161
2004.0,91.09957886,89.09695435,85.16694641,0.04044004902,0.04968513921,0.9215385914,0.3930066228,0.5165529251,0.06628701836
2003.0,91.07810974,89.09020996,87.00157166,0.04042283073,0.04967489466,0.9325132966,0.3904858232,0.5069547296,0.0568867065
2002.0,91.08529663,89.09114838,88.85813904,0.04038814083,0.04970168322,0.934092164,0.3949255347,0.5373120904,0.04848033562
2001.0,91.11182404,89.08973694,90.13465881,0.0403803587,0.04969657585,0.9108301997,0.3817498088,0.5047443509,0.04376615211
2000.0,91.13052368,89.0880127,90.53605652,0.04039049894,0.04969727248,0.9241687059,0.3933260143,0.5207797289,0.04355015978
1999.0,91.14212036,89.09226227,90.12841797,0.04042277485,0.04968258739,0.9229661226,0.3649390638,0.510504961,0.04721972719
1998.0,91.12580109,89.08880615,88.7121582,0.04048857838,0.04969611019,0.9364832044,0.3877104223,0.5337851048,0.05535783619
1997.0,91.10131073,89.09854126,86.7408905,0.04052188247,0.04971744493,0.9315174818,0.3771448135,0.5172770619,0.06562623382
1996.0,91.07040405,89.09012604,84.70793152,0.04050284252,0.04969959334,0.9147584438,0.382694155,0.5157695413,0.07540238649
1995.0,91.07237244,89.09385681,83.13072968,0.0404404439,0.049700059,0.9352583289,0.3923990428,0.5261918902,0.08206811547
1994.0,91.08823395,89.09329987,82.44577026,0.04042896628,0.0497010462,0.9311757088,0.3991392851,0.5113678575,0.0837879777
1993.0,91.11482239,89.09047699,82.70710754,0.04040302709,0.04969704151,0.926319778,0.3677453995,0.5210877657,0.08052819222
1992.0,91.13587189,89.09114838,83.8345871,0.04044121131,0.0496891737,0.9218009114,0.3818100989,0.5188114643,0.07326071709
1991.0,91.12697601,89.08859253,85.60272217,0.04048349336,0.04967745021,0.9133912325,0.3816465437,0.5108947158,0.06367398798
1990.0,91.10166931,89.09489441,87.4836731,0.04055302963,0.04971262813,0.934609592,0.3936001956,0.5331838727,0.05478601903
1989.0,91.07669067,89.09586334,88.99118042,0.04051423818,0.0496773608,0.9174720645,0.3760566115,0.5222781897,0.04861482605
1988.0,91.05387878,89.08695221,89.69085693,0.0404936634,0.04967080429,0.932225883,0.39014256,0.5283483267,0.04695165157
1987.0,91.06387329,89.08589935,89.41183472,0.04049090669,0.04969689623,0.9262748957,0.3986209035,0.5341188312,0.05011399835
1986.0,91.10140228,89.09624481,88.23273468,0.04045056179,0.0496551618,0.9270614982,0.3845113516,0.5173773766,0.05732091144
1985.0,91.12297821,89.09703827,86.43413544,0.04046553373,0.04969271645,0.9081215858,0.3765122294,0.5205259919,0.06700241566
1984.0,91.12123871,89.09146881,84.45834351,0.04053518176,0.04968548939,0.947322309,0.4109909832,0.5279542208,0.07680997998
1983.0,91.09829712,89.09172058,82.78643036,0.04056408629,0.0496824719,0.9208477736,0.3910266757,0.5175789595,0.08433558792
1982.0,91.06803894,89.08485413,81.9500885,0.04058292881,0.04968926311,0.9131563902,0.3684361577,0.5218704343,0.08683489263
1981.0,91.05850983,89.09317017,82.10439301,0.04051961005,0.04965527728,0.9140556455,0.3631722331,0.5103517771,0.08413461596
1980.0,91.05503845,89.09033966,83.19319153,0.04050065577,0.0496824719,0.9261978865,0.3800744414,0.5258362889,0.07693555206
1979.0,91.08190918,89.09220886,84.94833374,0.04050207511,0.04971021786,0.9200079441,0.3911848664,0.5302195549,0.06711699814
1978.0,91.10293579,89.09164429,87.03383636,0.04051386937,0.04970435426,0.94322294,0.3921763003,0.5200327635,0.05679529905
1977.0,91.11038208,89.08581543,88.87107086,0.04055453464,0.049700059,0.9257656336,0.4050155282,0.5350281,0.04882767797
1976.0,91.09307861,89.09666443,89.95326996,0.04057314992,0.04967527464,0.9138277769,0.403263092,0.5136597157,0.04532223195
1975.0,91.05106354,89.08388519,90.00263214,0.04061814398,0.04970441386,0.9452124834,0.3726361096,0.53222996,0.04692852125
1974.0,91.04827881,89.09145355,89.11000824,0.04059762135,0.04971947521,0.9342105985,0.3980284035,0.5081135035,0.052766148
1973.0,91.04373169,89.08615875,87.45187378,0.04056294635,0.04970827326,0.9139983058,0.3671544492,0.4919404984,0.06174740195
1972.0,91.07745361,89.09643555,85.48655701,0.04054694623,0.04969858006,0.9437828064,0.3996075094,0.5187640786,0.07154658437
1971.0,91.10303497,89.0908432,83.74290466,0.0405273959,0.04968856648,0.9454006553,0.40003407,0.523892045,0.07937460393
1970.0,91.10740662,89.09404755,82.66899109,0.04053816572,0.04966032505,0.9213682413,0.3894645572,0.5230714083,0.08317948133
1969.0,91.09120941,89.08514404,82.64373779,0.04061930999,0.04971050844,0.933000803,0.3999533951,0.5176504254,0.08129785955
1968.0,91.06195831,89.08330536,83.59316254,0.04060810804,0.04968748987,0.9245274663,0.3962041438,0.5257177353,0.07479976118
1967.0,91.03679657,89.08144379,85.27690887,0.04061811417,0.0497334376,0.9213069677,0.3918921649,0.5312049985,0.06538648158
1966.0,91.03501129,89.08319092,87.21240997,0.04058716074,0.04969762266,0.9266667962,0.3965864778,0.5245270133,0.05582156777
1965.0,91.05285645,89.0750351,88.99167633,0.04052594677,0.04973006994,0.9157589674,0.3812097609,0.5091255903,0.04805964977
1964.0,91.08116913,89.08068848,90.12438202,0.04052643105,0.04971721396,0.9293285012,0.3999581933,0.5201948881,0.04422961175
1963.0,91.10248566,89.08574677,90.22068024,0.04059492052,0.04972885177,0.915137291,0.3843152523,0.5110601187,0.04569843039
1962.0,91.0912323,89.08763885,89.28193665,0.040632952,0.04970072582,0.9284285903,0.3770112395,0.5139786601,0.05177771673
1961.0,91.07221985,89.09477234,87.56613922,0.04066180438,0.0497196503,0.9215068817,0.3932338357,0.5141115189,0.0610351488
1960.0,91.0389328,89.08899689,85.54412842,0.04066538438,0.04971361533,0.9236904979,0.3907504082,0.5040338039,0.07104256749
1959.0,91.0334549,89.09190369,83.73368073,0.0406454578,0.04971416667,0.9078834057,0.3956870735,0.5022659898,0.07927855849
1958.0,91.04932404,89.08872223,82.67240906,0.04059406742,0.04969884083,0.9211230278,0.3768502176,0.5241700411,0.0830007866
1957.0,91.08136749,89.08864594,82.56851196,0.04061624035,0.04976461455,0.9299096465,0.4011712372,0.5228704214,0.08154027909
1956.0,91.09679413,89.08518219,83.41706085,0.04061896726,0.04972365499,0.9081782103,0.3713744581,0.4964636266,0.07556254417
1955.0,91.09276581,89.09109497,84.94143677,0.04062777758,0.04971840233,0.911236167,0.3983335495,0.5054363608,0.06700462103
1954.0,91.06481934,89.08781433,86.80017853,0.04068031162,0.04971759021,0.9248021245,0.3942021132,0.5294387937,0.05786383897
1953.0,91.04087067,89.08713531,88.42563629,0.04068656638,0.04972078279,0.9166371822,0.3986973763,0.5079985261,0.05100932345
1952.0,91.03079224,89.09284973,89.32945251,0.04067843407,0.04968833178,0.9256976843,0.3849276304,0.508803308,0.04835485667
1951.0,91.05188751,89.09115601,89.26447296,0.04064278677,0.04969927669,0.9161926508,0.4000017345,0.5280538797,0.05054520443
1950.0,91.06816864,89.08672333,88.26725769,0.04064466432,0.049698174,0.919269979,0.3977773786,0.5171007514,0.0568854399
1949.0,91.08279419,89.07959747,86.66856384,0.04066438973,0.04973227903,0.9173702598,0.3887669742,0.5335019231,0.06546999514
1948.0,91.06742096,89.0868454,84.79479218,0.04068537056,0.04969831929,0.9102588296,0.3890539408,0.5065703392,0.07460917532
1947.0,91.05356598,89.08638,83.18444061,0.04070643708,0.04972502217,0.9265362024,0.3972555101,0.526385963,0.08171209693
1946.0,91.03084564,89.08101654,82.23347473,0.04074063897,0.04977219179,0.9149774909,0.3841903508,0.5163206458,0.08484502882
1945.0,91.02085876,89.08346558,82.30197144,0.04071178287,0.04971686378,0.9320710897,0.3838410079,0.5234238505,0.08238878846
1944.0,91.02474213,89.08654022,83.36135101,0.04070379212,0.04973285645,0.9295973778,0.396312207,0.5212363601,0.07536577433
1943.0,91.05264282,89.08826447,85.0986557,0.04068173096,0.0496863611,0.9160434604,0.3756949604,0.5161931515,0.06580355018
1942.0,91.07404327,89.09031677,86.86936188,0.04072025418,0.04972014576,0.8981118202,0.370980978,0.506180346,0.05734628439
1941.0,91.08765411,89.09502411,88.35208893,0.04073992744,0.04971750453,0.9320075512,0.3892644346,0.5126286745,0.05118225515
1940.0,91.05587769,89.09421539,89.08184814,0.04075610638,0.04971611127,0.9197349548,0.385866046,0.5101764202,0.04929335415
1939.0,91.02490997,89.09511566,88.83473206,0.04073435441,0.0497029312,0.9260336161,0.3889978528,0.5239168406,0.0522011742
1938.0,91.01579285,89.09698486,87.52359772,0.04073068872,0.04968418181,0.9393169284,0.4012232125,0.5258700252,0.06000966951
1937.0,91.03381348,89.1011734,85.62725067,0.04070700705,0.04967106506,0.9194175005,0.3895209432,0.5111051202,0.07004841417
1936.0,91.05318451,89.09919739,83.80276489,0.04071189463,0.04966804758,0.9233444929,0.3805058002,0.5221925974,0.07899793237
1935.0,91.07260132,89.10325623,82.39891052,0.04072693363,0.04964378476,0.9165312052,0.3762490451,0.5091241002,0.08514016867
1934.0,91.06363678,89.10070801,81.83292389,0.0407776311,0.04967231303,0.9139256477,0.3918361962,0.5193216205,0.08637247235
1933.0,91.03577423,89.10089111,82.31125641,0.04074769095,0.04962315038,0.9252794981,0.4064944088,0.5252249837,0.08206515014
1932.0,91.00770569,89.10292816,83.78592682,0.04079221562,0.04965928197,0.9140610695,0.3833910525,0.5346513987,0.07332240045
1931.0,91.01172638,89.10169983,85.84242249,0.04075593501,0.04963896796,0.9207846522,0.3835166693,0.5274038911,0.06261930615
1930.0,91.03734589,89.10368347,87.82520294,0.04074791819,0.04966627434,0.9308291674,0.3855022788,0.5089168549,0.05355616659
1929.0,91.05336761,89.09761047,89.276474,0.04075860977,0.04965643585,0.9265432358,0.3981993496,0.5166868567,0.04786194488
1928.0,91.07822418,89.10637665,89.85003662,0.04076366872,0.04963792115,0.9221631885,0.3839163482,0.5128213167,0.04697775468
1927.0,91.06604767,89.10681915,89.30934143,0.04077768698,0.04962126538,0.9222570658,0.3875213563,0.5159969926,0.05125643685
1926.0,91.0324707,89.10536194,87.90489197,0.04075633362,0.04961186275,0.9536840916,0.3994748592,0.5369408727,0.05925417319
1925.0,90.99958801,89.10850525,85.99649048,0.04073958844,0.04959337786,0.9422691464,0.3913345337,0.5092930198,0.06894662231
1924.0,91.00289917,89.11213684,84.13956451,0.04077191651,0.04960367829,0.9441839457,0.4047932625,0.5209025741,0.07741239667
1923.0,91.02001953,89.11410522,83.04917908,0.04079531506,0.04962486401,0.9158340096,0.3841582537,0.4878621101,0.08133981377
1922.0,91.04909515,89.11183167,82.92598724,0.04074623808,0.04956459254,0.9317731261,0.4101804793,0.5219925046,0.07987847179
1921.0,91.07169342,89.11559296,83.8735199,0.04076153785,0.04956828058,0.9389415383,0.3874048293,0.5346077681,0.07323619723
1920.0,91.04771423,89.11734009,85.53917694,0.0407805033,0.04956366494,0.9272529483,0.4139749408,0.5104061365,0.06389051676
1919.0,91.01735687,89.12088013,87.61292267,0.0407906808,0.04957205057,0.9281264544,0.4041144252,0.5331414938,0.05379591882
1918.0,90.99327087,89.12229919,89.40563202,0.04077242687,0.04953543469,0.9223656654,0.382445842,0.5136992335,0.04637396708
1917.0,90.99686432,89.12059784,90.30939484,0.0407788232,0.04957762361,0.9396563172,0.386595875,0.5147818923,0.04385600239
1916.0,91.02106476,89.1167984,90.22228241,0.04075309262,0.04956325889,0.9376969337,0.4239015281,0.5327019691,0.04619772732
1915.0,91.05157471,89.11525726,89.0630188,0.0407682769,0.04957120866,0.9363417625,0.3997920454,0.5240870118,0.05338726565
1914.0,91.0563736,89.12168884,87.19215393,0.04079753533,0.04955742881,0.9382044673,0.3949195743,0.5012581944,0.06329672784
1913.0,91.03161621,89.12055206,85.170784,0.04079978168,0.04953110963,0.9466808438,0.4041150808,0.5232121944,0.07297849655
1912.0,90.99749756,89.12743378,83.57897949,0.04080663249,0.04953441769,0.9351938963,0.4133747518,0.520783484,0.07966201007
1911.0,90.97662354,89.12334442,82.96127319,0.04078888893,0.04952881858,0.9507669806,0.4012359679,0.521499157,0.08094200492
1910.0,90.98168945,89.13172913,83.39060211,0.0408041887,0.04952910915,0.9370498657,0.3958207071,0.5167387724,0.07683071494
1909.0,91.01086426,89.12003326,84.74643707,0.04078391567,0.04953839257,0.9411900043,0.4108661711,0.5091252923,0.0686544925
1908.0,91.0338974,89.1259079,86.67917633,0.04076594487,0.04951686785,0.9283323884,0.4000145495,0.5121426582,0.0586151965
1907.0,91.04611206,89.11935425,88.54491425,0.04080040753,0.04953903332,0.9302540421,0.4005419016,0.5187286735,0.05025181547
1906.0,91.00888062,89.11271667,89.79547882,0.04081638902,0.04954637215,0.9430030584,0.3977692723,0.5228794217,0.04573647678
1905.0,91.00003815,89.12059021,89.96890259,0.04079946876,0.0495278053,0.9314581752,0.4080379307,0.5244147778,0.04681029543
1904.0,90.9875946,89.11117554,89.19226074,0.04081513733,0.049545791,0.9368002415,0.4030900896,0.5311035514,0.05194307864
1903.0,91.00119781,89.12251282,87.63597107,0.04080194235,0.04954306409,0.9599344134,0.4051248133,0.5279910564,0.06031513587
1902.0,91.00791168,89.11344147,85.80330658,0.04087192938,0.04958803952,0.9496046305,0.3989717364,0.5275499821,0.06926849484
1901.0,91.01812744,89.11460114,84.21989441,0.04078974202,0.04949420691,0.9403546453,0.4048877954,0.517460525,0.0759736523
1900.0,91.01301575,89.12286377,83.47183228,0.04089596123,0.04950099811,0.9376065135,0.4114072919,0.519179821,0.07794939727
1899.0,90.98966217,89.12848663,83.70845795,0.04094090313,0.04947842658,0.9443701506,0.4081859291,0.5275917649,0.07477424294
1898.0,90.97406006,89.13348389,84.91588593,0.04091387987,0.04951860756,0.9360255599,0.3903144598,0.5117408037,0.06758729368
1897.0,90.97341156,89.12979126,86.68315125,0.04092030972,0.04952626675,0.9284481406,0.3821014762,0.5145531893,0.05838692561
1896.0,90.99774933,89.13185883,88.53953552,0.0408693105,0.04949870333,0.9425795674,0.3962159753,0.5304844379,0.04986033216
1895.0,91.02830505,89.13302612,89.99617004,0.04085756466,0.049482923,0.931671083,0.3841948509,0.519205451,0.04436643422
1894.0,91.04066467,89.13619995,90.53364563,0.04085699841,0.0494819954,0.941783905,0.4022237062,0.52826792,0.04365399107
1893.0,91.02261353,89.13418579,89.84391785,0.04085947201,0.04945623502,0.9491665959,0.3887064159,0.5324048996,0.04868672043
1892.0,90.98592377,89.12889099,88.20766449,0.04090759531,0.04946342856,0.9420986176,0.4074217379,0.5188212395,0.05749223754
1891.0,90.96665955,89.12747192,86.21633148,0.04090335593,0.0495066233,0.9336257577,0.3902699947,0.516972065,0.06752638519
1890.0,90.9740448,89.13135529,84.38980103,0.04089695588,0.04949870333,0.9288812876,0.3864055872,0.4973987937,0.07584422827
1889.0,91.00802612,89.1333847,83.34681702,0.04087380692,0.04951228201,0.9375022054,0.4065859616,0.5026500225,0.07951945066
1888.0,91.01694489,89.13047791,83.39408875,0.04086285457,0.04948109388,0.9403950572,0.3979269266,0.5115209222,0.07728502154
1887.0,91.02207184,89.12799835,84.56695557,0.0409104377,0.049573645,0.9431446791,0.3955978751,0.515689075,0.06975957751
1886.0,90.99662018,89.12201691,86.45999146,0.04091706499,0.04954515398,0.9412457347,0.3995173275,0.5168730617,0.05984729901
1885.0,90.97832489,89.1252594,88.41475677,0.04091772065,0.04951135442,0.9278638363,0.3822384775,0.5004592538,0.05068836361
1884.0,90.96899414,89.1267395,89.94081116,0.04093757272,0.04950267822,0.9396190643,0.3968015909,0.5013517141,0.04469038546
1883.0,90.98709106,89.12921906,90.61206055,0.04091368243,0.04951686785,0.9354621172,0.4052069187,0.5157584548,0.0431891419
1882.0,91.01136017,89.12886047,90.183815,0.04089880735,0.04950531945,0.9278436899,0.391361028,0.5032616854,0.04692595452
1881.0,91.02264404,89.13093567,88.61965942,0.0409117192,0.04951956496,0.9489092231,0.4012113512,0.5163383484,0.05546000227
1880.0,91.00616455,89.12903595,86.54785919,0.04093671963,0.04953006655,0.9679686427,0.4167505205,0.5360127091,0.06557300687
1879.0,90.96815491,89.12142944,84.63947296,0.04098789394,0.04952211678,0.9399766326,0.4030632675,0.5154266357,0.07400384545
1878.0,90.94836426,89.12323761,83.5552597,0.04101642966,0.04957190529,0.9433917999,0.3971547484,0.519356668,0.07794564217
1877.0,90.95046234,89.12866974,83.42036438,0.04098359868,0.04946740344,0.9338185191,0.4031499028,0.5205610991,0.07678610086
1876.0,90.97454071,89.13166046,84.39875793,0.04097298905,0.04948535934,0.9352051616,0.4006049633,0.5209786892,0.07050289214
1875.0,91.00318909,89.13570404,86.10522461,0.04092059284,0.04947105795,0.946178019,0.3902897537,0.5113168955,0.06156183034
1874.0,91.00200653,89.13806915,88.06626892,0.04093782976,0.04947384447,0.9471802115,0.4207309484,0.5348217487,0.05262191966
1873.0,90.97489929,89.13335419,89.61953735,0.04096576199,0.04947265238,0.9212012291,0.3929882348,0.5166497827,0.04656606913
1872.0,90.95568085,89.13103485,90.13744354,0.04096966237,0.04946157336,0.9426368475,0.3987574577,0.5008182526,0.04579849169
1871.0,90.94801331,89.13063049,89.57189941,0.04100582004,0.04949324951,0.9466490746,0.4046318233,0.5139194727,0.05017422885
1870.0,90.95973969,89.128685,88.06221771,0.04097853601,0.04945800453,0.9481042624,0.4104809761,0.5207969546,0.05832693726
1869.0,90.9786377,89.12553406,86.14511108,0.0409839116,0.04948028177,0.9260750413,0.3871238232,0.5123725533,0.06763668358
1868.0,90.98867798,89.12529755,84.34331512,0.0409868136,0.04944538698,0.9414827228,0.4005028903,0.5234301686,0.07549745589
1867.0,90.97961426,89.12902832,83.39865875,0.04098875076,0.04944657534,0.9309489131,0.3941133618,0.5165929794,0.07849954814
1866.0,90.943573,89.12763977,83.47679901,0.04107085988,0.04947772995,0.9387296438,0.396745801,0.5262018442,0.07634715736
1865.0,90.94048309,89.13761139,84.58882904,0.04107225314,0.04944016412,0.9332891703,0.4000825286,0.5084921122,0.06940250844
1864.0,90.94478607,89.14568329,86.3591156,0.04102277383,0.04939085618,0.9454020262,0.4039888382,0.5250375867,0.06022975221
1863.0,90.97236633,89.15071106,88.20319366,0.04097139463,0.04934082553,0.9295498133,0.3919119835,0.5082651973,0.05195921287
1862.0,90.99078369,89.1505127,89.522995,0.04099381343,0.04938412458,0.9422121644,0.3994071484,0.5102756619,0.04721843079
1861.0,90.98621368,89.15179443,89.83234406,0.04099529237,0.04939566925,0.9389488101,0.4008449018,0.5133676529,0.04758859053
1860.0,90.95677185,89.14567566,88.89311218,0.04107270762,0.04944753274,0.9395350814,0.3899262846,0.5132852793,0.05383060873
1859.0,90.93895721,89.14523315,87.22945404,0.0410769172,0.04944323748,0.9463139772,0.4050810933,0.521504581,0.06270018965
1858.0,90.93746948,89.13892365,85.21910858,0.04107595235,0.04945524782,0.9465262294,0.3943766952,0.5321937799,0.0723779127
1857.0,90.95801544,89.14640808,83.55200195,0.0410778001,0.04948240146,0.9288969636,0.3828702867,0.4988303781,0.0796828419
1856.0,90.98242188,89.14308167,82.81508636,0.04102590308,0.04945072159,0.922649622,0.39165622,0.5072491765,0.08161952347
1855.0,90.98991394,89.14281464,83.2172699,0.04103395715,0.0494469516,0.94712919,0.4140307307,0.5215396881,0.07771528512
1854.0,90.96766663,89.14273834,84.7275238,0.04103025794,0.04944750294,0.9364952445,0.4089251161,0.5142146945,0.06877174973
1853.0,90.94811249,89.13973236,86.71952057,0.04106772691,0.04946908727,0.9385997653,0.3926054537,0.510653615,0.05881927907
1852.0,90.92835999,89.14006042,88.63747406,0.04108736292,0.0494177416,0.9296779633,0.4036625326,0.5173742771,0.05036534369
1851.0,90.95681763,89.14431763,89.77338409,0.04110514745,0.04943839461,0.9339873791,0.4005177021,0.5106070638,0.0466058664
1850.0,90.96733856,89.14881134,89.75856018,0.04107444361,0.04941223189,0.941377759,0.4093233049,0.5176360011,0.04851610959
1849.0,90.98117065,89.13964844,88.57369232,0.04108932614,0.04943204299,0.9378769398,0.3974485993,0.5238125324,0.05571302027
1848.0,90.96926117,89.14942169,86.67647552,0.04107017443,0.04940608144,0.9375203252,0.4215375185,0.5135531425,0.06551403552
1847.0,90.9419632,89.14665222,84.7099762,0.04114242271,0.04940814152,0.952645421,0.4038722217,0.515371263,0.07473070174
1846.0,90.92210388,89.14720154,83.38259888,0.04115198553,0.04944263026,0.9479564428,0.4042728841,0.5104641914,0.07992149889
1845.0,90.93404388,89.15888214,83.09669495,0.04113428667,0.04938456044,0.9257498384,0.4034935534,0.5235499144,0.07930114865
1844.0,90.94738007,89.1475296,83.99208069,0.0411333479,0.04937652871,0.9373362064,0.4006260633,0.5086419582,0.07290417701
1843.0,90.96601868,89.15493774,85.73467255,0.0411211662,0.04939253628,0.9369671345,0.4033285677,0.5197364092,0.06327328086
1842.0,90.96569061,89.14585876,87.80742645,0.04115870222,0.04941345006,0.9273477793,0.4025757313,0.5073463321,0.05338468775
1841.0,90.94846344,89.15524292,89.39784241,0.04115329683,0.04940764979,0.9344269633,0.4018505216,0.5126409531,0.04714170098
1840.0,90.92610168,89.15444183,89.92176056,0.04115414992,0.04937942699,0.9488632679,0.4031729996,0.518835783,0.04648565128
1839.0,90.91458893,89.152771,89.27932739,0.04118975252,0.04940825701,0.9368401766,0.4008565545,0.5043594837,0.0514607653
1838.0,90.93479919,89.15654755,87.63536835,0.04115890339,0.04937304556,0.9368605018,0.3987110257,0.5150328875,0.06057912111
1837.0,90.95556641,89.15642548,85.62414551,0.04117739946,0.04939862713,0.9558968544,0.4075346887,0.5281302333,0.07064380497
1836.0,90.95763397,89.15167236,83.83309937,0.0411316976,0.04937142134,0.9345719814,0.4033591747,0.5148358941,0.07854170352
1835.0,90.94960785,89.15475464,83.01105499,0.04119302705,0.04941469803,0.9358313084,0.4065732062,0.5165325999,0.08084645122
1834.0,90.92631531,89.1532135,83.3844223,0.04117796943,0.04938441515,0.9375059009,0.4030316174,0.5113410354,0.07684158534
1833.0,90.91007996,89.15338135,84.79119873,0.04120478034,0.04936321452,0.9277459383,0.3972970843,0.5152888298,0.06827387959
1832.0,90.91983032,89.15662384,86.76966095,0.04122120515,0.04938247427,0.9270594716,0.3961283267,0.5153142214,0.05815794319
1831.0,90.94760132,89.1619873,88.66351318,0.04117145389,0.0493783839,0.9384264946,0.4050479829,0.5226732492,0.0498418659
1830.0,90.95410919,89.15278625,89.71727753,0.04115972668,0.04938548803,0.9323267937,0.3927667141,0.5044065714,0.04654154927
1829.0,90.94416809,89.15852356,89.61412048,0.04119447619,0.04938229918,0.9294289947,0.4025705755,0.5119683146,0.04906906188
1828.0,90.92286682,89.15733337,88.34391022,0.04119516164,0.04934001341,0.9364264011,0.3970867395,0.5210059881,0.05678665265
1827.0,90.90629578,89.15752411,86.46860504,0.04123751447,0.04933308437,0.9327642918,0.4063509405,0.5026340485,0.06643718481
1826.0,90.91648865,89.16870117,84.56848145,0.04127887264,0.04936939105,0.9265848398,0.3955482841,0.5033960342,0.07538674027
1825.0,90.93466187,89.15913391,83.32463074,0.04120054096,0.04937557131,0.9331514239,0.4009367526,0.5132256746,0.07997629791
1824.0,90.94946289,89.16194153,83.24005127,0.04119834676,0.04935158417,0.9345753789,0.407079339,0.5104780793,0.07831217349
1823.0,90.94657135,89.1672287,84.33045959,0.04118326306,0.04933940619,0.936674118,0.4116027653,0.5237371325,0.07101095468
1822.0,90.92125702,89.1607666,86.27547455,0.04120967537,0.04933897033,0.9382415414,0.4031352699,0.5073171854,0.06049827114
1821.0,90.90516663,89.1643219,88.22033691,0.04127087444,0.04936391115,0.9358193874,0.4050194323,0.5041099191,0.05156519637
1820.0,90.90465546,89.16421509,89.6466217,0.04129011929,0.04937362671,0.9360078573,0.4056470394,0.5225605965,0.04631469399
1819.0,90.90853119,89.16316986,89.96403503,0.04126717523,0.04935106263,0.9332825541,0.4125790596,0.5176790953,0.04669748992
1818.0,90.93343353,89.16252899,89.06828308,0.04121055827,0.04936826229,0.9260786772,0.4120501578,0.5213322639,0.05276468769
1817.0,90.93193054,89.16259766,87.29608917,0.04124821723,0.04936480895,0.9343493581,0.4092048407,0.5142558813,0.06225735322
1816.0,90.91712952,89.16529083,85.27462006,0.04125359654,0.04934952781,0.9400935769,0.4092273712,0.5109601617,0.07197355479
1815.0,90.90158081,89.16989899,83.81565094,0.04132382572,0.04936199635,0.9469701052,0.4106677473,0.5204803944,0.0779344365
1814.0,90.89067078,89.17242432,83.41374969,0.04134947807,0.04934091493,0.9286446571,0.4023339748,0.5080375075,0.0780114755
1813.0,90.9043045,89.17036438,84.15239716,0.04131605476,0.04931350797,0.9343914986,0.4099035561,0.5138934851,0.07239478827
