cristal,,vidrio,,Acetato,,cristal,,Viodrio,,
Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),Abs,Wavelength (nm),Abs,
807,86.80142975,807,87.06715393,807,86.97302246,807,0.05294542387,807,0.05842429399,
806,86.78388214,806,87.06876373,806,86.96913147,806,0.05290776119,806,0.05842610076,
805,86.77832794,805,87.07478333,805,86.97889709,805,0.05285346881,805,0.05843756348,
804,86.76634979,804,87.06891632,804,86.98373413,804,0.05283694714,804,0.05845947564,
803,86.74388123,803,87.0528183,803,86.97148895,803,0.05284881964,803,0.05848314241,
802,86.71340942,802,87.04756927,802,86.96846008,802,0.0526682362,802,0.05842781812,
801,86.71870422,801,87.0585022,801,86.97013092,801,0.05263530463,801,0.05855401978,
800,86.68363953,800,87.02974701,800,86.96874237,800,0.05258589238,800,0.05852374807,
799,87.46407318,799,87.62739563,799,85.89321136,799,0.05819402263,799,0.05716158077,
798,87.41886902,798,87.5921936,798,85.85876465,798,0.05829576403,798,0.05719825625,
797,87.37361145,797,87.5953064,797,85.87371063,797,0.05829354003,797,0.0569537282,
796,87.36851501,796,87.59754944,796,85.89408875,796,0.05832299963,796,0.05709328875,
795,87.40366364,795,87.65378571,795,85.90194702,795,0.05809541419,795,0.0567233488,
794,87.384758,794,87.70750427,794,85.90433502,794,0.05827142671,794,0.05674494058,
793,87.39318085,793,87.6902771,793,85.88909149,793,0.05832045153,793,0.05674045533,
792,87.37529755,792,87.69367218,792,85.88972473,792,0.05835453048,792,0.05667137727,
791,87.3326416,791,87.69737244,791,85.87982941,791,0.05846528336,791,0.05664262176,
790,87.3580246,790,87.71902466,790,85.87062073,790,0.05842017755,790,0.05664710328,
789,87.3557663,789,87.72488403,789,85.89021301,789,0.0585459061,789,0.05658502504,
788,87.3523941,788,87.73616028,788,85.84606171,788,0.05847230181,788,0.05642101169,
787,87.37146759,787,87.75888824,787,85.90274811,787,0.05864194781,787,0.05662737414,
786,87.33513641,786,87.77268219,786,85.86807251,786,0.05864482373,786,0.05629207194,
785,87.31600952,785,87.75257111,785,85.89116669,785,0.0586444363,785,0.05616717041,
784,87.29533386,784,87.78339386,784,85.86732483,784,0.05862091482,784,0.05625476316,
783,87.29441071,783,87.78276825,783,85.88157654,783,0.0586880222,783,0.05613945052,
782,87.2802887,782,87.78150177,782,85.86381531,782,0.05869960785,782,0.0560702309,
781,87.2937851,781,87.83758545,781,85.86759949,781,0.05876560509,781,0.05599957705,
780,87.29120636,780,87.88363647,780,85.89595795,780,0.0589383021,780,0.055876825,
779,87.29917908,779,87.88208008,779,85.87805939,779,0.05888562277,779,0.05600596592,
778,87.29930878,778,87.87276459,778,85.87686157,778,0.05888010561,778,0.05574709922,
777,87.26026154,777,87.89407349,777,85.85718536,777,0.05871546268,777,0.05561264977,
776,87.24183655,776,87.88554382,776,85.88388824,776,0.05884616449,776,0.05580861494,
775,87.26638031,775,87.9342804,775,85.85919189,775,0.05890266597,775,0.05567561463,
774,87.21263123,774,87.90302277,774,85.86170959,774,0.05887533352,774,0.0554571487,
773,87.24277496,773,87.93106842,773,85.86683655,773,0.05919768661,773,0.05556695908,
772,87.2175293,772,87.96374512,772,85.86183929,772,0.05905551836,772,0.05540653318,
771,87.22019958,771,87.93557739,771,85.85716248,771,0.05906921998,771,0.05531349778,
770,87.21925354,770,87.96090698,770,85.86865997,770,0.05917781219,770,0.05525278673,
769,87.1911087,769,87.96366119,769,85.83060455,769,0.05929007754,769,0.05530661717,
768,87.20158386,768,87.9835968,768,85.82105255,768,0.05938993767,768,0.0552074872,
767,87.18238831,767,87.98763275,767,85.84376526,767,0.05924995989,767,0.05506403372,
766,87.1600647,766,88.01113129,766,85.81137085,766,0.05925554037,766,0.05492162704,
765,87.1638031,765,88.02353668,765,85.84335327,765,0.05938040838,765,0.05510102957,
764,87.1558609,764,88.0408783,764,85.82874298,764,0.05944339186,764,0.05485353991,
763,87.18617249,763,88.08835602,763,85.8523407,763,0.0594144538,763,0.05476335064,
762,87.12944794,762,88.07241821,762,85.80566406,762,0.05956068635,762,0.05479066074,
761,87.13295746,761,88.08506012,761,85.84353638,761,0.0594577305,761,0.05465785414,
760,87.1085968,760,88.08599091,760,85.82209015,760,0.05963310972,760,0.05463029072,
759,87.13593292,759,88.10939789,759,85.84153748,759,0.05972630531,759,0.05456597358,
758,87.1496048,758,88.14581299,758,85.83526611,758,0.05977736413,758,0.05466683954,
757,87.12522125,757,88.15483093,757,85.84506226,757,0.05972312763,757,0.05451948568,
756,87.1162262,756,88.18193054,756,85.83176422,756,0.05961636081,756,0.05429309234,
755,87.09728241,755,88.18881226,755,85.79718781,755,0.05965710431,755,0.05428875238,
754,87.088974,754,88.20144653,754,85.8145752,754,0.0598487854,754,0.05425455049,
753,87.11006927,753,88.19559479,753,85.81954956,753,0.05994146317,753,0.05429470539,
752,87.07022858,752,88.21134186,752,85.8003006,752,0.05980499089,752,0.0541722849,
751,87.07246399,751,88.23190308,751,85.81427002,751,0.05987412855,751,0.05409502238,
750,87.06771851,750,88.27349854,750,85.79212189,750,0.05999887735,750,0.0539718084,
749,87.05458069,749,88.23344421,749,85.79078674,749,0.0599959977,749,0.05393851176,
748,87.03621674,748,88.28284454,748,85.78668213,748,0.06001522392,748,0.05382589251,
747,87.043396,747,88.27318573,747,85.82246399,747,0.06005226076,747,0.05368213356,
746,87.05908203,746,88.30323792,746,85.76852417,746,0.06008546427,746,0.05375557393,
745,87.03053284,745,88.3181839,745,85.79421997,745,0.06013166159,745,0.05360267311,
744,87.0200882,744,88.31892395,744,85.79129028,744,0.06011929363,744,0.05353197828,
743,86.99131775,743,88.34532928,743,85.7588501,743,0.06024396792,743,0.05348712206,
742,86.99533844,742,88.30335236,742,85.78928375,742,0.06028310582,742,0.05346750468,
741,86.99307251,741,88.38001251,741,85.73828125,741,0.06035267189,741,0.05340532586,
740,86.98770142,740,88.37577057,740,85.77940369,740,0.06024019048,740,0.05329208076,
739,86.97559357,739,88.39048767,739,85.76416016,739,0.06036394835,739,0.05322117731,
738,86.98972321,738,88.38148499,738,85.74160004,738,0.0603681393,738,0.0531193614,
737,86.95800781,737,88.43655396,737,85.78542328,737,0.06043108925,737,0.05305451155,
736,86.96427155,736,88.44942474,736,85.73715973,736,0.06035987288,736,0.05301564187,
735,86.93380737,735,88.45063019,735,85.71635437,735,0.06049547344,735,0.05295384675,
734,86.9220047,734,88.4407959,734,85.75787354,734,0.06076034531,734,0.05303842574,
733,86.91628265,733,88.43553162,733,85.67724609,733,0.06072646379,733,0.05287244171,
732,86.91179657,732,88.48143005,732,85.76196289,732,0.06078538299,732,0.0528630577,
731,86.92186737,731,88.50436401,731,85.7230835,731,0.06081617251,731,0.05272668973,
730,86.89726257,730,88.50508118,730,85.68383026,730,0.06089779735,730,0.05273069441,
729,86.88570404,729,88.52952576,729,85.73881531,729,0.06079836562,729,0.0526069887,
728,86.8923645,728,88.5246582,728,85.64769745,728,0.06086298451,728,0.05274846405,
727,86.88355255,727,88.53322601,727,85.72018433,727,0.06095811352,727,0.05255495384,
726,86.86301422,726,88.54743958,726,85.70717621,726,0.06093315035,726,0.05246918276,
725,86.86093903,725,88.56858063,725,85.6519165,725,0.06099600345,725,0.05231553689,
724,86.85448456,724,88.58646393,724,85.73506165,724,0.06099460274,724,0.05228254199,
723,86.8542099,723,88.59973145,723,85.67926025,723,0.06114789471,723,0.05232537538,
722,86.8360672,722,88.58554077,722,85.62974548,722,0.06114548072,722,0.05224458501,
721,86.83834839,721,88.62341309,721,85.72325897,721,0.06112363935,721,0.05212863907,
720,86.81838989,720,88.61472321,720,85.58120728,720,0.06131578982,720,0.05212370679,
719,86.79693604,719,88.61851501,719,85.6483078,719,0.06135478616,719,0.05203422904,
718,86.80844116,718,88.64707184,718,85.70174408,718,0.06131787598,718,0.05196481198,
717,86.78451538,717,88.64731598,717,85.55796051,717,0.06140105799,717,0.05187962577,
716,86.7884903,716,88.66693115,716,85.6411438,716,0.06146403775,716,0.05190503597,
715,86.77997589,715,88.68434143,715,85.63233185,715,0.06144909561,715,0.05178363621,
714,86.76435089,714,88.69478607,714,85.5448761,714,0.06152177602,714,0.05173928291,
713,86.74662781,713,88.70897675,713,85.6516037,713,0.06161054224,713,0.05166160315,
712,86.78217316,712,88.75467682,712,85.62765503,712,0.06161090359,712,0.05160469562,
711,86.74378204,711,88.73995209,711,85.52009583,711,0.06164133176,711,0.05152147263,
710,86.75350952,710,88.77240753,710,85.664505,710,0.06172287464,710,0.05146805197,
709,86.71614075,709,88.7574234,709,85.57036591,709,0.06167149544,709,0.05135190487,
708,86.72360229,708,88.77311707,708,85.51361084,708,0.06181452051,708,0.0513911508,
707,86.70281982,707,88.77760315,707,85.64453888,707,0.06176387519,707,0.0512922965,
706,86.70072174,706,88.79986572,706,85.54098511,706,0.06190800667,706,0.05125256255,
705,86.70127106,705,88.80892944,705,85.4805069,705,0.06198132783,705,0.0512923263,
704,86.6960907,704,88.81918335,704,85.60378265,704,0.06201309711,704,0.05114902556,
703,86.67251587,703,88.8099823,703,85.52328491,703,0.06210656837,703,0.05113330111,
702,86.65753174,702,88.82917786,702,85.44773102,702,0.06215047091,702,0.05107404292,
701,86.66047668,701,88.85697174,701,85.59302521,701,0.06212827936,701,0.05106309429,
700,86.65368652,700,88.87846375,700,85.53585815,700,0.06222861633,700,0.05094420165,
699,86.61588287,699,88.87706757,699,85.41049194,699,0.0623065941,699,0.05089143291,
698,86.62956238,698,88.89112854,698,85.55224609,698,0.06237000227,698,0.05085895583,
697,86.61384583,697,88.8908844,697,85.50783539,697,0.0624076277,697,0.05077788606,
696,86.60595703,696,88.9172287,696,85.38923645,696,0.0625346005,696,0.05072341859,
695,86.60022736,695,88.93231201,695,85.49610901,695,0.06249335036,695,0.05057192966,
694,86.59936523,694,88.93526459,694,85.53440857,694,0.06251122802,694,0.05055052415,
693,86.59590149,693,88.95867157,693,85.38563538,693,0.0626328513,693,0.05065066367,
692,86.60958099,692,88.98310089,692,85.44107056,692,0.06272540241,692,0.05051307008,
691,86.5743866,691,88.9938736,691,85.53931427,691,0.06269304454,691,0.05038493872,
690,86.53980255,690,88.98587799,690,85.39130402,690,0.06280329078,690,0.05042511597,
689,86.56072235,689,89.0176239,689,85.378685,689,0.06283838302,689,0.05034005642,
688,86.53804779,688,89.00972748,688,85.50200653,688,0.0628516078,688,0.05022755265,
687,86.5294342,687,89.02841949,687,85.42268372,687,0.06297876686,687,0.05011632293,
686,86.52242279,686,89.03359985,686,85.32183075,686,0.06299567968,686,0.05014964938,
685,86.50322723,685,89.05327606,685,85.43328094,685,0.06297021359,685,0.05005064234,
684,86.50134277,684,89.06456757,684,85.47649384,684,0.06309767812,684,0.0500106737,
683,86.46710205,683,89.05943298,683,85.31520844,683,0.06308472157,683,0.04995761067,
682,86.47319031,682,89.09185028,682,85.32253265,682,0.06319791079,682,0.04987792671,
681,86.48488617,681,89.0999527,681,85.46329498,681,0.06324782223,681,0.0498579815,
680,86.46990967,680,89.10649872,680,85.37792206,680,0.06330101192,680,0.04975410551,
679,86.4646759,679,89.11052704,679,85.27735901,679,0.06333853304,679,0.04969341308,
678,86.4369278,678,89.1199646,678,85.36904144,678,0.06336081773,678,0.04965414479,
677,86.41917419,677,89.13555145,677,85.44029236,677,0.06347677857,677,0.04962808266,
676,86.42871857,676,89.1453476,676,85.29064941,676,0.06350269169,676,0.04959363863,
675,86.4317627,675,89.16643524,675,85.25822449,675,0.06356295198,675,0.04957904294,
674,86.41876984,674,89.17845154,674,85.37994385,674,0.06360703707,674,0.04944706708,
673,86.40296173,673,89.18340302,673,85.39845276,673,0.06365696341,673,0.04946441576,
672,86.38273621,672,89.20308685,672,85.23659515,672,0.06378793716,672,0.04936750606,
671,86.38372803,671,89.19900513,671,85.23500061,671,0.06380256265,671,0.04931553826,
670,86.3659668,670,89.21175385,670,85.38212585,670,0.0637780726,670,0.04924719408,
669,86.3653717,669,89.2285614,669,85.34991455,669,0.06386181712,669,0.04921205342,
668,86.3579483,668,89.22859192,668,85.20399475,668,0.06390085816,668,0.04920776188,
667,86.34527588,667,89.24356079,667,85.23503876,667,0.06398043036,667,0.04914497212,
666,86.31832886,666,89.24654388,666,85.35218811,666,0.06409145147,666,0.04915439337,
665,86.30584717,665,89.27358246,665,85.33746338,665,0.0641207993,665,0.04912375286,
664,86.30329132,664,89.2780304,664,85.20890808,664,0.06421787292,664,0.04902874678,
663,86.30216217,663,89.29058838,663,85.19168091,663,0.06425982714,663,0.04900443554,
662,86.29212952,662,89.29277039,662,85.33074188,662,0.06434237212,662,0.04894668609,
661,86.2848587,661,89.30812836,661,85.34407043,661,0.06431340426,661,0.04893130064,
660,86.25466919,660,89.31022644,660,85.20552826,660,0.06436996162,660,0.04879619181,
659,86.25007629,659,89.33572388,659,85.16999817,659,0.06451502442,659,0.04886655137,
658,86.21773529,658,89.33112335,658,85.27639771,658,0.06446607411,658,0.0487158522,
657,86.22712708,657,89.34365845,657,85.35992432,657,0.06455337256,657,0.04870919138,
656,86.22477722,656,89.3489151,656,85.2713089,656,0.06467172503,656,0.04866491631,
655,86.190979,655,89.35864258,655,85.15316772,655,0.06466406584,655,0.0485692285,
654,86.19265747,654,89.37164307,654,85.2006073,654,0.06472953409,654,0.04851723835,
653,86.18440247,653,89.39185333,653,85.32548523,653,0.06480835378,653,0.04850201681,
652,86.18029022,652,89.39330292,652,85.31078339,652,0.06476162374,652,0.04845454916,
651,86.17727661,651,89.39847565,651,85.21641541,651,0.06486190856,651,0.04847364873,
650,86.14714813,650,89.41783142,650,85.15994263,650,0.06494670361,650,0.04841860384,
649,86.1344986,649,89.41714478,649,85.21403503,649,0.06492307782,649,0.04832728207,
648,86.12426758,648,89.4426651,648,85.31980896,648,0.06502550095,648,0.0482547842,
647,86.12589264,647,89.4549942,647,85.30360413,647,0.06513522565,647,0.04822947085,
646,86.1044693,646,89.44982147,646,85.19723511,646,0.06521631777,646,0.0482500121,
645,86.09481812,645,89.45477295,645,85.15411377,645,0.06531697512,645,0.04826198518,
644,86.06590271,644,89.46537018,644,85.20358276,644,0.06532007456,644,0.04807381704,
643,86.07022858,643,89.47754669,643,85.29184723,643,0.06536222994,643,0.04802321643,
642,86.06022644,642,89.4907608,642,85.28564453,642,0.06542340666,642,0.04796360433,
641,86.03266144,641,89.48548126,641,85.19915009,641,0.06542635709,641,0.04788998142,
640,86.0300293,640,89.50862122,640,85.15245056,640,0.06552535295,640,0.04792715237,
639,86.02120972,639,89.52132416,639,85.17803192,639,0.06561949104,639,0.04790350795,
638,86.00498199,638,89.51971436,638,85.245224,638,0.06561521441,638,0.04778400436,
637,85.98959351,637,89.53013611,637,85.28005219,637,0.06567522138,637,0.04779908806,
636,85.97505951,636,89.54920959,636,85.23168945,636,0.06565447897,636,0.04773979262,
635,85.9744873,635,89.56634521,635,85.18254089,635,0.06582821906,635,0.04773531482,
634,85.94232178,634,89.57069397,634,85.14443207,634,0.06582388282,634,0.04755820706,
633,85.94147491,633,89.58172607,633,85.16687775,633,0.06596554071,633,0.04762481153,
632,85.9393692,632,89.6036911,632,85.21767426,632,0.06595288217,632,0.04753157869,
631,85.92881775,631,89.61367798,631,85.22956085,631,0.06610618532,631,0.04752473161,
630,85.91358185,630,89.5927124,630,85.22323608,630,0.06608614326,630,0.04741578549,
629,85.91120148,629,89.61528778,629,85.18983459,629,0.06617313623,629,0.04741347581,
628,85.89375305,628,89.63665009,628,85.13103485,628,0.06624200195,628,0.04731537774,
627,85.87599945,627,89.61801147,627,85.12667847,627,0.06625225395,627,0.04730441049,
626,85.86492157,626,89.64117432,626,85.14684296,626,0.06630866975,626,0.04728452116,
625,85.85912323,625,89.65720367,625,85.17959595,625,0.06642933935,625,0.04722720385,
624,85.83638,624,89.66645813,624,85.17856598,624,0.06651055068,624,0.04719335213,
623,85.82788849,623,89.67055511,623,85.17471313,623,0.06647594273,623,0.0471037589,
622,85.81641388,622,89.68632507,622,85.14567566,622,0.06658513844,622,0.04707825556,
621,85.80722046,621,89.68828583,621,85.11852264,621,0.06675124913,621,0.04707614705,
620,85.7963028,620,89.71366119,620,85.10089874,620,0.06677718461,620,0.04690279812,
619,85.7840271,619,89.70526123,619,85.10099792,619,0.06676139683,619,0.04693117365,
618,85.76778412,618,89.72472382,618,85.10176849,618,0.06689719856,618,0.04689751938,
617,85.75652313,617,89.72624207,617,85.11045074,617,0.06695412099,617,0.04690841958,
616,85.75634003,616,89.74925995,616,85.12149811,616,0.0669337064,616,0.04678270221,
615,85.72029114,615,89.7421875,615,85.1199646,615,0.06712355465,615,0.04679657146,
614,85.7352829,614,89.76242828,614,85.11186981,614,0.06713277102,614,0.04670374468,
613,85.71455383,613,89.76180267,613,85.10489655,613,0.06717132032,613,0.04668178037,
612,85.69697571,612,89.75944519,612,85.08901978,612,0.06729262322,612,0.04666529223,
611,85.67615509,611,89.77910614,611,85.07418823,611,0.06729713082,611,0.04663292691,
610,85.66898346,610,89.79818726,610,85.06671906,610,0.06750403345,610,0.04666719586,
609,85.64909363,609,89.80234528,609,85.05518341,609,0.06755272299,609,0.04657292739,
608,85.63032532,608,89.80098724,608,85.06636047,608,0.06751848757,608,0.04651446268,
607,85.6210556,607,89.80931854,607,85.07233429,607,0.0675765872,607,0.04644272476,
606,85.61018372,606,89.8160553,606,85.07492828,606,0.06757298857,606,0.04635124281,
605,85.60820007,605,89.83370972,605,85.08323669,605,0.06775627285,605,0.04634421691,
604,85.58399963,604,89.83545685,604,85.06388855,604,0.06781566888,604,0.04633416235,
603,85.5847702,603,89.83726501,603,85.06843567,603,0.06788364053,603,0.04634369537,
602,85.5683136,602,89.85757446,602,85.06311035,602,0.06784871966,602,0.04630585387,
601,85.53849792,601,89.84676361,601,85.06893158,601,0.06801035255,601,0.04626427218,
600,85.54364014,600,89.86192322,600,85.07793427,600,0.0680565536,600,0.04619044438,
599,85.51819611,599,89.85472107,599,85.04174805,599,0.06816008687,599,0.04625655338,
598,85.50714874,598,89.88708496,598,85.05251312,598,0.06822413951,598,0.04626216739,
597,85.47956848,597,89.88929749,597,85.06233978,597,0.06828160584,597,0.04617475346,
596,85.4436264,596,89.8763504,596,85.04491425,596,0.06826924533,596,0.04613116756,
595,85.44110107,595,89.89345551,595,85.05300903,595,0.0684113726,595,0.04615264386,
594,85.42753601,594,89.91514587,594,85.04827881,594,0.06845640391,594,0.04603243992,
593,85.43354797,593,89.9131546,593,85.05553436,593,0.06849431247,593,0.0460133031,
592,85.39802551,592,89.91465759,592,85.04312134,592,0.06856688112,592,0.04599819332,
591,85.39135742,591,89.90898132,591,85.03642273,591,0.06861399114,591,0.04596124217,
590,85.35498047,590,89.89888763,590,85.03066254,590,0.06865743548,590,0.04591739178,
589,85.33073425,589,89.91383362,589,85.01280212,589,0.06878858805,589,0.04584972188,
588,85.34502411,588,89.94674683,588,85.04024506,588,0.06872207671,588,0.04579363018,
587,85.30833435,587,89.94908142,587,85.03553772,587,0.06881114841,587,0.04578117281,
586,85.3037262,586,89.94034576,586,85.00814056,586,0.0691004172,586,0.04588928074,
585,85.27312469,585,89.93636322,585,84.96940613,585,0.06902876496,585,0.04571116716,
584,85.25926208,584,89.95278168,584,85.00006104,584,0.06912700087,584,0.04573529959,
583,85.24773407,583,89.97605896,583,84.99330139,583,0.06913191825,583,0.04567335173,
582,85.22236633,582,89.97218323,582,85.00234222,582,0.0692994073,582,0.04573647678,
581,85.22312164,581,89.96675873,581,84.99858856,581,0.0692608729,581,0.04561575502,
580,85.20557404,580,89.98387909,580,84.96705627,580,0.06942227483,580,0.04568640888,
579,85.20029449,579,89.98978424,579,84.97318268,579,0.06948755682,579,0.04561860114,
578,85.16991425,578,90.00376129,578,84.97639465,578,0.06957793981,578,0.04551714659,
577,85.14547729,577,90.00487518,577,84.96131897,577,0.06971982121,577,0.04555776715,
576,85.13658905,576,90.03027344,576,84.97016144,576,0.06966311485,576,0.04544008523,
575,85.13209534,575,90.01489258,575,84.95342255,575,0.06979827583,575,0.04554753006,
574,85.09495544,574,90.00545502,574,84.9250412,574,0.06983153522,574,0.04536076635,
573,85.08853149,573,90.02809143,573,84.92759705,573,0.06989236921,573,0.04551840946,
572,85.06140137,572,90.016922,572,84.90222168,572,0.07003995776,572,0.04537272081,
571,85.03424072,571,90.02568054,571,84.9182663,571,0.07016665488,571,0.04538105428,
570,85.03102875,570,90.03779602,570,84.91601563,570,0.07020058483,570,0.04532030597,
569,85.02143097,569,90.03807068,569,84.90612793,569,0.07025773078,569,0.04530628398,
568,85.00717163,568,90.0426712,568,84.90589905,568,0.07044775784,568,0.0453691259,
567,85.00164032,567,90.05139923,567,84.90566254,567,0.07045676559,567,0.04542387277,
566,84.9854126,566,90.04132843,566,84.88387299,566,0.07043618709,566,0.04526744038,
565,84.95996857,565,90.06638336,565,84.88111877,565,0.07050383836,565,0.04522555321,
564,84.96029663,564,90.07282257,564,84.87503815,564,0.07073204964,564,0.04522532597,
563,84.92147064,563,90.06256866,563,84.84587097,563,0.07090374827,563,0.04535961524,
562,84.90799713,562,90.05680847,562,84.83888245,562,0.07084020972,562,0.04529732093,
561,84.88152313,561,90.06378174,561,84.83422089,561,0.07095309347,561,0.0451750569,
560,84.86258698,560,90.05059814,560,84.8103714,560,0.07104676962,560,0.04525304586,
559,84.85025024,559,90.06839752,559,84.82144165,559,0.07112229615,559,0.04523425922,
558,84.83223724,558,90.08500671,558,84.81877136,558,0.07119438052,558,0.04519593716,
557,84.82834625,557,90.07369232,557,84.79800415,557,0.07126535475,557,0.04515966028,
556,84.79895782,556,90.07012177,556,84.79338074,556,0.07134512812,556,0.04516626522,
555,84.77845764,555,90.07635498,555,84.7684021,555,0.07148966193,555,0.04515704513,
554,84.75128937,554,90.05977631,554,84.74485016,554,0.0716438368,554,0.0451922901,
553,84.7353363,553,90.05596924,553,84.73721313,553,0.07173674554,553,0.04507726431,
552,84.70809174,552,90.07474518,552,84.74097443,552,0.07183226943,552,0.04521346092,
551,84.69462585,551,90.07730865,551,84.72623444,551,0.07189821452,551,0.04509058967,
550,84.68270874,550,90.07950592,550,84.7300415,550,0.07198433578,550,0.04516942427,
549,84.65498352,549,90.08499146,549,84.7231369,549,0.07213526219,549,0.04524100944,
548,84.6591568,548,90.09004974,548,84.70616913,548,0.07219501585,548,0.04504512995,
547,84.64362335,547,90.08808136,547,84.66754913,547,0.07218132168,547,0.04507062957,
546,84.62706757,546,90.09970093,546,84.67375946,546,0.07240971178,546,0.04510425776,
545,84.5904541,545,90.09893036,545,84.65109253,545,0.07249734551,545,0.04526956752,
544,84.58888245,544,90.09633636,544,84.66413116,544,0.07254643738,544,0.04509529844,
543,84.58169556,543,90.08042908,543,84.67964172,543,0.07266598195,543,0.04507999122,
542,84.53847504,542,90.08335114,542,84.65875244,542,0.07281845808,542,0.04519413039,
541,84.51582336,541,90.07904053,541,84.61404419,541,0.07279130816,541,0.0450511314,
540,84.50509644,540,90.09604645,540,84.59332275,540,0.07288376242,540,0.04506416619,
539,84.48221588,539,90.08810425,539,84.60866547,539,0.07300081849,539,0.04509842768,
538,84.45465851,538,90.09186554,538,84.62747955,538,0.07318760455,538,0.04510175809,
537,84.45180511,537,90.10011292,537,84.60192108,537,0.07325179875,537,0.04512355849,
536,84.44311523,536,90.09775543,536,84.56330109,536,0.0734430775,536,0.04513096809,
535,84.41548157,535,90.10180664,535,84.56092834,535,0.07352554798,535,0.04520355165,
534,84.38496399,534,90.09148407,534,84.56079102,534,0.07349058986,534,0.04498948157,
533,84.36997223,533,90.100914,533,84.57511902,533,0.0737163946,533,0.04513415694,
532,84.35869598,532,90.09851074,532,84.53245544,532,0.07377952337,532,0.04500225931,
531,84.32909393,531,90.09468842,531,84.5031662,531,0.07390391827,531,0.04515293986,
530,84.30741882,530,90.10939026,530,84.53128815,530,0.07401765883,530,0.04510667175,
529,84.28429413,529,90.07938385,529,84.51964569,529,0.07404605299,529,0.04514377564,
528,84.25737762,528,90.08937836,528,84.48484802,528,0.07417694479,528,0.04507757723,
527,84.26480103,527,90.08798218,527,84.47754669,527,0.0742977336,527,0.04510020837,
526,84.23774719,526,90.09983826,526,84.46953583,526,0.07445769757,526,0.04515296966,
525,84.19372559,525,90.09940338,525,84.46931458,525,0.07454269379,525,0.04517606273,
524,84.17903137,524,90.07804108,524,84.44409943,524,0.07459881902,524,0.04512088746,
523,84.15908051,523,90.0667572,523,84.41799164,523,0.07473620772,523,0.04516434297,
522,84.14666748,522,90.08126068,522,84.4249115,522,0.0749437362,522,0.04520941153,
521,84.13478851,521,90.08364868,521,84.41468811,521,0.07496403903,521,0.04522822797,
520,84.09801483,520,90.06958771,520,84.39982605,520,0.07517866045,520,0.04524480179,
519,84.06428528,519,90.07585144,519,84.39506531,519,0.07513252646,519,0.04522833973,
518,84.07707214,518,90.07154846,518,84.37757874,518,0.07526928186,518,0.04522690549,
517,84.04224396,517,90.07622528,517,84.36084747,517,0.07534612715,517,0.04517608881,
516,84.00849915,516,90.06867981,516,84.38132477,516,0.07551492006,516,0.04525908083,
515,83.98994446,515,90.07263184,515,84.34725952,515,0.07568239421,515,0.04522325844,
514,83.97926331,514,90.06700134,514,84.33639526,514,0.07573678344,514,0.04528045654,
513,83.95352173,513,90.06697845,513,84.33715057,513,0.07587853819,513,0.04528686404,
512,83.92246246,512,90.04902649,512,84.30879974,512,0.07593014836,512,0.0453225784,
511,83.90615845,511,90.03651428,511,84.28154755,511,0.07606135309,511,0.04533070698,
510,83.89287567,510,90.04988098,510,84.29506683,510,0.07612852752,510,0.0453324914,
509,83.86275482,509,90.05042267,509,84.27885437,509,0.07629507035,509,0.04545867816,
508,83.85881805,508,90.04460907,508,84.25314331,508,0.07642175257,508,0.04538556561,
507,83.80058289,507,90.01089478,507,84.25223541,507,0.07640323788,507,0.04537004605,
506,83.79210663,506,90.0320816,506,84.23578644,506,0.0765542239,506,0.0454880856,
505,83.76493073,505,90.02876282,505,84.23361206,505,0.07666987181,505,0.04544591904,
504,83.73430634,504,90.0160675,504,84.20648193,504,0.07679586112,504,0.04550593346,
503,83.73605347,503,90.03311157,503,84.19943237,503,0.0770047158,503,0.04560597986,
502,83.70193481,502,90.0178299,502,84.21337128,502,0.0769847855,502,0.04548319802,
501,83.67599487,501,90.00691223,501,84.17169952,501,0.07707386464,501,0.04553292692,
500,83.64847565,500,90.0005188,500,84.15926361,500,0.07719542831,500,0.04561112821,
499,83.6289978,499,90.0069809,499,84.16210938,499,0.07730772346,499,0.0456417799,
498,83.61236572,498,90.01828003,498,84.14826965,498,0.07743015885,498,0.04566889629,
497,83.56774139,497,89.99463654,497,84.12435913,497,0.07755070925,497,0.04570093006,
496,83.54758453,496,89.99393463,496,84.11135101,496,0.07757042348,496,0.04567363858,
495,83.53083038,495,89.98539734,495,84.10731506,495,0.0776713267,495,0.04572232813,
494,83.48103333,494,89.956604,494,84.07958221,494,0.07781259716,494,0.04580453038,
493,83.47380066,493,89.96982574,493,84.07824707,493,0.07775277644,493,0.04567323625,
492,83.45549774,492,89.95161438,492,84.05931854,492,0.0778837949,492,0.04572638124,
491,83.43706512,491,89.95866394,491,84.07125854,491,0.07796481997,491,0.04571763799,
490,83.38954163,490,89.94360352,490,84.02742767,490,0.07807377726,490,0.04582360387,
489,83.36493683,489,89.95343781,489,84.03382874,489,0.07820402086,489,0.04589515179,
488,83.35774994,488,89.92923737,488,84.01406097,488,0.07832531631,488,0.0459148027,
487,83.31172943,487,89.94400787,487,84.00880432,487,0.07834562659,487,0.0458785221,
486,83.30396271,486,89.93739319,486,83.98871613,486,0.07853472233,486,0.04596081376,
485,83.239151,485,89.89668274,485,83.95193481,485,0.07867211848,485,0.045947548,
